,rating,review_count,latitude,longitude_x,name,categories,longitude_y
3694,4.5,3.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3695,4.5,3.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3696,2.5,19.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3697,2.5,19.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3698,2.5,19.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3699,2.5,19.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3700,4.0,14.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3701,4.0,14.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3702,4.0,14.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3703,4.0,14.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3704,3.5,9.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3705,3.5,9.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3706,3.5,9.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3707,3.5,9.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3708,5.0,1.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3709,5.0,1.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3710,5.0,1.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3711,5.0,1.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3712,3.5,4.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3713,3.5,4.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3714,3.5,4.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3715,3.5,4.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3716,4.0,8.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3717,4.0,8.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3718,4.0,8.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3719,4.0,8.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3720,2.0,1.0,43.26274333966465,-79.91714715957642,Booster Juice,Juice Bar,-79.91714715957642
3721,2.0,1.0,43.26274333966465,-79.91714715957642,Yogurty's,Frozen Yogurt Shop,-79.91714715957642
3722,2.0,1.0,43.26274333966465,-79.91714715957642,TCBY,Frozen Yogurt Shop,-79.91714715957642
3723,2.0,1.0,43.26274333966465,-79.91714715957642,Willy Dog McMaster,BBQ Joint,-79.91714715957642
3724,4.0,175.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3725,4.0,175.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3726,4.0,175.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3727,4.0,175.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3728,4.0,175.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3729,4.0,175.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3730,4.0,175.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3731,4.0,175.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3732,4.5,14.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3733,4.5,14.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3734,4.5,14.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3735,4.5,14.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3736,4.5,14.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3737,4.5,14.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3738,4.5,14.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3739,4.5,14.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3740,4.0,10.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3741,4.0,10.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3742,4.0,10.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3743,4.0,10.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3744,4.0,10.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3745,4.0,10.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3746,4.0,10.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3747,4.0,10.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3748,4.5,57.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3749,4.5,57.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3750,4.5,57.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3751,4.5,57.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3752,4.5,57.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3753,4.5,57.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3754,4.5,57.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3755,4.5,57.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3756,4.5,22.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3757,4.5,22.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3758,4.5,22.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3759,4.5,22.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3760,4.5,22.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3761,4.5,22.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3762,4.5,22.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3763,4.5,22.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3764,4.5,12.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3765,4.5,12.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3766,4.5,12.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3767,4.5,12.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3768,4.5,12.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3769,4.5,12.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3770,4.5,12.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3771,4.5,12.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3772,4.0,74.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3773,4.0,74.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3774,4.0,74.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3775,4.0,74.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3776,4.0,74.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3777,4.0,74.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3778,4.0,74.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3779,4.0,74.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3780,4.0,44.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3781,4.0,44.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3782,4.0,44.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3783,4.0,44.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3784,4.0,44.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3785,4.0,44.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3786,4.0,44.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3787,4.0,44.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3788,4.5,13.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3789,4.5,13.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3790,4.5,13.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3791,4.5,13.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3792,4.5,13.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3793,4.5,13.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3794,4.5,13.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3795,4.5,13.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3796,4.5,12.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3797,4.5,12.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3798,4.5,12.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3799,4.5,12.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3800,4.5,12.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3801,4.5,12.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3802,4.5,12.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3803,4.5,12.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3804,3.5,6.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3805,3.5,6.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3806,3.5,6.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3807,3.5,6.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3808,3.5,6.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3809,3.5,6.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3810,3.5,6.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3811,3.5,6.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3812,4.5,8.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3813,4.5,8.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3814,4.5,8.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3815,4.5,8.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3816,4.5,8.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3817,4.5,8.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3818,4.5,8.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3819,4.5,8.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3820,4.5,7.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3821,4.5,7.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3822,4.5,7.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3823,4.5,7.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3824,4.5,7.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3825,4.5,7.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3826,4.5,7.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3827,4.5,7.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3828,4.5,8.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3829,4.5,8.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3830,4.5,8.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3831,4.5,8.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3832,4.5,8.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3833,4.5,8.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3834,4.5,8.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3835,4.5,8.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3836,1.0,1.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3837,1.0,1.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3838,1.0,1.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3839,1.0,1.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3840,1.0,1.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3841,1.0,1.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3842,1.0,1.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3843,1.0,1.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3844,4.5,2.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3845,4.5,2.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3846,4.5,2.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3847,4.5,2.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3848,4.5,2.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3849,4.5,2.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3850,4.5,2.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3851,4.5,2.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3852,3.5,9.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3853,3.5,9.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3854,3.5,9.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3855,3.5,9.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3856,3.5,9.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3857,3.5,9.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3858,3.5,9.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3859,3.5,9.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3860,1.0,1.0,43.25851444036409,-79.87894982099533,Booster Juice,Juice Bar,-79.87894982099533
3861,1.0,1.0,43.25851444036409,-79.87894982099533,Lou Dawg's Southern Bbq,BBQ Joint,-79.87894982099533
3862,1.0,1.0,43.25851444036409,-79.87894982099533,Freshly Squeezed,Juice Bar,-79.87894982099533
3863,1.0,1.0,43.25851444036409,-79.87894982099533,Saltlick Smokehouse,BBQ Joint,-79.87894982099533
3864,1.0,1.0,43.25851444036409,-79.87894982099533,Big Scoops,Ice Cream Parlor,-79.87894982099533
3865,1.0,1.0,43.25851444036409,-79.87894982099533,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87894982099533
3866,1.0,1.0,43.25851444036409,-79.87894982099533,Willard's Ice Cream,Ice Cream Parlor,-79.87894982099533
3867,1.0,1.0,43.25851444036409,-79.87894982099533,K W BBQ Kitchen,BBQ Joint,-79.87894982099533
3868,4.0,74.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3869,4.0,74.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3870,4.0,74.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3871,4.0,74.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3872,4.5,12.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3873,4.5,12.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3874,4.5,12.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3875,4.5,12.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3876,4.0,57.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3877,4.0,57.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3878,4.0,57.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3879,4.0,57.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3880,3.0,29.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3881,3.0,29.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3882,3.0,29.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3883,3.0,29.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3884,3.5,7.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3885,3.5,7.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3886,3.5,7.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3887,3.5,7.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3888,2.5,9.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3889,2.5,9.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3890,2.5,9.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3891,2.5,9.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3892,4.0,2.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3893,4.0,2.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3894,4.0,2.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3895,4.0,2.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3896,3.0,16.0,43.2701169222876,-79.861626657542,Charred,BBQ Joint,-79.861626657542
3897,3.0,16.0,43.2701169222876,-79.861626657542,Saltlick Smokehouse,BBQ Joint,-79.861626657542
3898,3.0,16.0,43.2701169222876,-79.861626657542,Scoops Ice Cream Hut,Ice Cream Parlor,-79.861626657542
3899,3.0,16.0,43.2701169222876,-79.861626657542,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.861626657542
3900,3.0,29.0,43.27606684636728,-79.86029773950577,Scoops Ice Cream Hut,Ice Cream Parlor,-79.86029773950577
3901,3.0,29.0,43.27606684636728,-79.86029773950577,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.86029773950577
3902,2.5,9.0,43.27606684636728,-79.86029773950577,Scoops Ice Cream Hut,Ice Cream Parlor,-79.86029773950577
3903,2.5,9.0,43.27606684636728,-79.86029773950577,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.86029773950577
3904,4.0,2.0,43.27606684636728,-79.86029773950577,Scoops Ice Cream Hut,Ice Cream Parlor,-79.86029773950577
3905,4.0,2.0,43.27606684636728,-79.86029773950577,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.86029773950577
3906,3.0,16.0,43.27606684636728,-79.86029773950577,Scoops Ice Cream Hut,Ice Cream Parlor,-79.86029773950577
3907,3.0,16.0,43.27606684636728,-79.86029773950577,Hamilton Waterfront Scoops,Ice Cream Parlor,-79.86029773950577
3908,2.5,19.0,43.2495181157076,-79.9234422627427,Yogurty's,Frozen Yogurt Shop,-79.9234422627427
3909,3.5,9.0,43.2495181157076,-79.9234422627427,Yogurty's,Frozen Yogurt Shop,-79.9234422627427
3910,3.5,8.0,43.2495181157076,-79.9234422627427,Yogurty's,Frozen Yogurt Shop,-79.9234422627427
3911,3.5,4.0,43.2495181157076,-79.9234422627427,Yogurty's,Frozen Yogurt Shop,-79.9234422627427
3912,2.0,1.0,43.2495181157076,-79.9234422627427,Yogurty's,Frozen Yogurt Shop,-79.9234422627427
3913,4.0,175.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3914,4.0,175.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3915,4.0,175.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3916,4.0,175.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3917,4.5,13.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3918,4.5,13.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3919,4.5,13.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3920,4.5,13.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3921,4.5,22.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3922,4.5,22.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3923,4.5,22.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3924,4.5,22.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3925,4.0,44.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3926,4.0,44.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3927,4.0,44.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3928,4.0,44.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3929,4.0,23.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3930,4.0,23.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3931,4.0,23.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3932,4.0,23.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3933,4.5,12.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3934,4.5,12.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
3935,4.5,12.0,43.2496648107707,-79.8677950761702,Freshly Squeezed,Juice Bar,-79.8677950761702
3936,4.5,12.0,43.2496648107707,-79.8677950761702,Willard's Ice Cream,Ice Cream Parlor,-79.8677950761702
3937,4.0,1.0,43.2496648107707,-79.8677950761702,Booster Juice,Juice Bar,-79.8677950761702
3938,4.0,1.0,43.2496648107707,-79.8677950761702,Big Scoops,Ice Cream Parlor,-79.8677950761702
